od,hora_do_dia,dia_da_semana,n_viagens
chinatown-greenwich village north,23,0,5
chinatown-greenwich village south,0,0,3
chinatown-greenwich village south,1,0,3
chinatown-greenwich village south,2,0,1
chinatown-greenwich village south,3,0,2
chinatown-greenwich village south,4,0,1
chinatown-greenwich village south,5,0,1
chinatown-greenwich village south,6,0,4
chinatown-greenwich village south,8,0,3
chinatown-greenwich village south,9,0,4
chinatown-greenwich village south,10,0,5
chinatown-greenwich village south,11,0,1
chinatown-greenwich village south,12,0,3
chinatown-greenwich village south,13,0,5
chinatown-greenwich village south,14,0,12
chinatown-greenwich village south,15,0,5
chinatown-greenwich village south,16,0,6
chinatown-greenwich village south,17,0,5
chinatown-greenwich village south,18,0,6
chinatown-greenwich village south,19,0,6
chinatown-greenwich village south,20,0,14
chinatown-greenwich village south,21,0,8
chinatown-greenwich village south,22,0,13
chinatown-greenwich village south,23,0,8
chinatown-hamilton heights,2,0,2
chinatown-hamilton heights,7,0,1
chinatown-hamilton heights,12,0,1
chinatown-hamilton heights,14,0,1
chinatown-hamilton heights,16,0,1
chinatown-hamilton heights,20,0,1
chinatown-hamilton heights,21,0,3
chinatown-hamilton heights,23,0,2
chinatown-hammels/arverne,0,0,1
chinatown-hammels/arverne,4,0,1
chinatown-hammels/arverne,13,0,1
chinatown-hammels/arverne,17,0,1
chinatown-hammels/arverne,19,0,1
chinatown-hollis,0,0,1
chinatown-hollis,1,0,1
chinatown-homecrest,21,0,1
chinatown-howard beach,21,0,1
chinatown-howard beach,23,0,2
chinatown-hudson sq,0,0,1
chinatown-hudson sq,2,0,1
chinatown-hudson sq,8,0,2
chinatown-hudson sq,12,0,4
chinatown-hudson sq,13,0,2
chinatown-hudson sq,16,0,1
chinatown-hudson sq,17,0,6
chinatown-hudson sq,18,0,2
chinatown-hudson sq,19,0,5
chinatown-hudson sq,20,0,2
chinatown-hudson sq,21,0,4
chinatown-hudson sq,22,0,2
chinatown-hudson sq,23,0,1
chinatown-hunts point,18,0,1
chinatown-hunts point,20,0,1
chinatown-inwood,0,0,1
chinatown-inwood,15,0,1
chinatown-inwood,18,0,2
chinatown-inwood,19,0,2
chinatown-inwood,20,0,1
chinatown-inwood,22,0,1
chinatown-jackson heights,15,0,1
chinatown-jackson heights,22,0,1
chinatown-jackson heights,23,0,1
chinatown-jamaica estates,3,0,1
chinatown-jamaica estates,7,0,2
chinatown-jamaica estates,12,0,1
chinatown-jamaica estates,13,0,1
chinatown-jamaica estates,17,0,1
chinatown-jamaica estates,18,0,2
chinatown-jamaica estates,19,0,1
chinatown-jamaica estates,22,0,1
chinatown-jamaica estates,23,0,1
chinatown-jfk airport,0,0,3
chinatown-jfk airport,1,0,1
chinatown-jfk airport,4,0,2
chinatown-jfk airport,5,0,1
chinatown-jfk airport,7,0,1
chinatown-jfk airport,9,0,2
chinatown-jfk airport,10,0,7
chinatown-jfk airport,11,0,3
chinatown-jfk airport,12,0,3
chinatown-jfk airport,13,0,5
chinatown-jfk airport,14,0,7
chinatown-jfk airport,15,0,8
chinatown-jfk airport,16,0,4
chinatown-jfk airport,17,0,6
chinatown-jfk airport,18,0,4
chinatown-jfk airport,19,0,6
chinatown-jfk airport,20,0,3
chinatown-jfk airport,21,0,2
chinatown-jfk airport,22,0,2
chinatown-kensington,2,0,1
chinatown-kensington,23,0,1
chinatown-kips bay,0,0,4
chinatown-kips bay,1,0,4
chinatown-kips bay,2,0,3
chinatown-kips bay,4,0,1
chinatown-kips bay,6,0,1
chinatown-kips bay,7,0,1
chinatown-kips bay,8,0,2
chinatown-kips bay,9,0,3
chinatown-kips bay,10,0,3
chinatown-kips bay,11,0,1
chinatown-kips bay,12,0,3
chinatown-kips bay,13,0,5
chinatown-kips bay,14,0,3
chinatown-kips bay,15,0,2
chinatown-kips bay,16,0,1
chinatown-kips bay,17,0,1
chinatown-kips bay,18,0,7
chinatown-kips bay,19,0,5
chinatown-kips bay,20,0,4
chinatown-kips bay,21,0,3
chinatown-kips bay,22,0,6
chinatown-kips bay,23,0,4
chinatown-laguardia airport,3,0,1
chinatown-laguardia airport,6,0,3
chinatown-laguardia airport,7,0,2
chinatown-laguardia airport,8,0,3
chinatown-laguardia airport,9,0,1
chinatown-laguardia airport,10,0,1
chinatown-laguardia airport,11,0,3
chinatown-laguardia airport,12,0,4
chinatown-laguardia airport,13,0,3
chinatown-laguardia airport,14,0,4
chinatown-laguardia airport,15,0,7
chinatown-laguardia airport,16,0,4
chinatown-laguardia airport,17,0,1
chinatown-laguardia airport,18,0,4
chinatown-laguardia airport,19,0,2
chinatown-laguardia airport,20,0,1
chinatown-laguardia airport,23,0,3
chinatown-lenox hill east,0,0,2
chinatown-lenox hill east,1,0,2
chinatown-lenox hill east,7,0,1
chinatown-lenox hill east,8,0,1
chinatown-lenox hill east,10,0,3
chinatown-lenox hill east,11,0,4
chinatown-lenox hill east,12,0,3
chinatown-lenox hill east,13,0,2
chinatown-lenox hill east,14,0,2
chinatown-lenox hill east,15,0,2
chinatown-lenox hill east,16,0,1
chinatown-lenox hill east,17,0,2
chinatown-lenox hill east,18,0,4
chinatown-lenox hill east,19,0,8
chinatown-lenox hill east,20,0,3
chinatown-lenox hill east,21,0,1
chinatown-lenox hill east,22,0,7
chinatown-lenox hill east,23,0,8
chinatown-lenox hill west,0,0,2
chinatown-lenox hill west,1,0,2
chinatown-lenox hill west,4,0,1
chinatown-lenox hill west,6,0,1
chinatown-lenox hill west,8,0,1
chinatown-lenox hill west,10,0,3
chinatown-lenox hill west,11,0,2
chinatown-lenox hill west,12,0,1
chinatown-lenox hill west,13,0,3
chinatown-lenox hill west,14,0,3
chinatown-lenox hill west,15,0,1
chinatown-lenox hill west,16,0,9
chinatown-lenox hill west,17,0,2
chinatown-lenox hill west,18,0,4
chinatown-lenox hill west,19,0,4
chinatown-lenox hill west,20,0,6
chinatown-lenox hill west,21,0,10
chinatown-lenox hill west,22,0,10
chinatown-lenox hill west,23,0,6
chinatown-lincoln square east,0,0,4
chinatown-lincoln square east,5,0,1
chinatown-lincoln square east,7,0,1
chinatown-lincoln square east,10,0,3
chinatown-lincoln square east,11,0,4
chinatown-lincoln square east,12,0,1
chinatown-lincoln square east,13,0,2
chinatown-lincoln square east,14,0,2
chinatown-lincoln square east,15,0,3
chinatown-lincoln square east,16,0,5
chinatown-lincoln square east,17,0,4
chinatown-lincoln square east,18,0,4
chinatown-lincoln square east,19,0,3
chinatown-lincoln square east,20,0,6
chinatown-lincoln square east,21,0,2
chinatown-lincoln square east,22,0,4
chinatown-lincoln square east,23,0,5
chinatown-lincoln square west,0,0,3
chinatown-lincoln square west,2,0,1
chinatown-lincoln square west,3,0,1
chinatown-lincoln square west,6,0,1
chinatown-lincoln square west,7,0,1
chinatown-lincoln square west,10,0,1
chinatown-lincoln square west,11,0,1
chinatown-lincoln square west,12,0,3
chinatown-lincoln square west,13,0,3
chinatown-lincoln square west,15,0,1
chinatown-lincoln square west,16,0,3
chinatown-lincoln square west,17,0,3
chinatown-lincoln square west,18,0,3
chinatown-lincoln square west,19,0,1
chinatown-lincoln square west,20,0,4
chinatown-lincoln square west,21,0,2
chinatown-lincoln square west,22,0,4
chinatown-little italy/nolita,0,0,2
chinatown-little italy/nolita,1,0,2
chinatown-little italy/nolita,2,0,3
chinatown-little italy/nolita,3,0,2
chinatown-little italy/nolita,4,0,2
chinatown-little italy/nolita,5,0,1
chinatown-little italy/nolita,6,0,1
chinatown-little italy/nolita,7,0,4
chinatown-little italy/nolita,9,0,3
chinatown-little italy/nolita,10,0,4
chinatown-little italy/nolita,11,0,3
chinatown-little italy/nolita,12,0,8
chinatown-little italy/nolita,13,0,5
chinatown-little italy/nolita,14,0,12
chinatown-little italy/nolita,15,0,13
chinatown-little italy/nolita,16,0,9
chinatown-little italy/nolita,17,0,10
chinatown-little italy/nolita,18,0,9
chinatown-little italy/nolita,19,0,7
chinatown-little italy/nolita,20,0,11
chinatown-little italy/nolita,21,0,11
chinatown-little italy/nolita,22,0,12
chinatown-little italy/nolita,23,0,9
chinatown-long island city/hunters point,0,0,1
chinatown-long island city/hunters point,6,0,1
chinatown-long island city/hunters point,11,0,1
chinatown-long island city/hunters point,20,0,1
chinatown-long island city/hunters point,21,0,2
chinatown-long island city/queens plaza,11,0,1
chinatown-long island city/queens plaza,14,0,1
chinatown-long island city/queens plaza,17,0,1
chinatown-long island city/queens plaza,20,0,1
chinatown-longwood,2,0,1
chinatown-lower east side,0,0,16
chinatown-lower east side,1,0,4
chinatown-lower east side,2,0,5
chinatown-lower east side,3,0,3
chinatown-lower east side,4,0,1
chinatown-lower east side,5,0,1
chinatown-lower east side,6,0,4
chinatown-lower east side,7,0,2
chinatown-lower east side,8,0,1
chinatown-lower east side,9,0,7
chinatown-lower east side,10,0,5
chinatown-lower east side,11,0,5
chinatown-lower east side,12,0,14
chinatown-lower east side,13,0,20
chinatown-lower east side,14,0,11
chinatown-lower east side,15,0,13
chinatown-lower east side,16,0,16
chinatown-lower east side,17,0,18
chinatown-lower east side,18,0,22
chinatown-lower east side,19,0,17
chinatown-lower east side,20,0,22
chinatown-lower east side,21,0,25
chinatown-lower east side,22,0,20
chinatown-lower east side,23,0,25
chinatown-madison,22,0,1
chinatown-manhattan beach,7,0,1
chinatown-manhattan beach,22,0,1
chinatown-manhattan valley,11,0,2
chinatown-manhattan valley,12,0,2
chinatown-manhattan valley,13,0,2
chinatown-manhattan valley,14,0,3
chinatown-manhattan valley,15,0,2
chinatown-manhattan valley,17,0,3
chinatown-manhattan valley,18,0,1
chinatown-manhattan valley,20,0,1
chinatown-manhattan valley,21,0,6
chinatown-manhattan valley,22,0,4
chinatown-manhattan valley,23,0,3
chinatown-manhattanville,0,0,1
chinatown-manhattanville,5,0,1
chinatown-manhattanville,12,0,1
chinatown-manhattanville,21,0,1
chinatown-marble hill,20,0,1
chinatown-marble hill,21,0,1
chinatown-marble hill,23,0,1
chinatown-maspeth,21,0,1
chinatown-maspeth,23,0,1
chinatown-meatpacking/west village west,0,0,3
chinatown-meatpacking/west village west,1,0,2
chinatown-meatpacking/west village west,7,0,1
chinatown-meatpacking/west village west,8,0,1
chinatown-meatpacking/west village west,9,0,1
chinatown-meatpacking/west village west,10,0,4
chinatown-meatpacking/west village west,11,0,2
chinatown-meatpacking/west village west,13,0,4
chinatown-meatpacking/west village west,14,0,5
chinatown-meatpacking/west village west,15,0,4
chinatown-meatpacking/west village west,16,0,3
chinatown-meatpacking/west village west,17,0,2
chinatown-meatpacking/west village west,18,0,4
chinatown-meatpacking/west village west,19,0,6
chinatown-meatpacking/west village west,20,0,10
chinatown-meatpacking/west village west,21,0,4
chinatown-meatpacking/west village west,22,0,4
chinatown-meatpacking/west village west,23,0,3
chinatown-melrose south,3,0,1
chinatown-melrose south,4,0,1
chinatown-melrose south,10,0,1
chinatown-melrose south,15,0,1
chinatown-melrose south,21,0,1
chinatown-middle village,3,0,1
chinatown-middle village,15,0,1
chinatown-middle village,19,0,1
chinatown-midtown center,0,0,5
chinatown-midtown center,1,0,2
chinatown-midtown center,2,0,1
chinatown-midtown center,3,0,1
chinatown-midtown center,4,0,1
chinatown-midtown center,5,0,1
chinatown-midtown center,6,0,1
chinatown-midtown center,7,0,7
chinatown-midtown center,8,0,2
chinatown-midtown center,9,0,7
chinatown-midtown center,10,0,4
chinatown-midtown center,11,0,9
chinatown-midtown center,12,0,11
chinatown-midtown center,13,0,11
chinatown-midtown center,14,0,8
chinatown-midtown center,15,0,11
chinatown-midtown center,16,0,14
chinatown-midtown center,17,0,9
chinatown-midtown center,18,0,17
chinatown-midtown center,19,0,5
chinatown-midtown center,20,0,4
chinatown-midtown center,21,0,7
chinatown-midtown center,22,0,8
chinatown-midtown center,23,0,5
chinatown-midtown east,0,0,4
chinatown-midtown east,1,0,1
chinatown-midtown east,6,0,5
chinatown-midtown east,7,0,3
chinatown-midtown east,8,0,7
chinatown-midtown east,9,0,4
chinatown-midtown east,10,0,7
chinatown-midtown east,11,0,2
chinatown-midtown east,12,0,8
chinatown-midtown east,13,0,11
chinatown-midtown east,14,0,8
chinatown-midtown east,15,0,8
chinatown-midtown east,16,0,6
chinatown-midtown east,17,0,8
chinatown-midtown east,18,0,8
chinatown-midtown east,19,0,6
chinatown-midtown east,20,0,5
chinatown-midtown east,21,0,8
chinatown-midtown east,22,0,3
chinatown-midtown east,23,0,3
chinatown-midtown north,0,0,4
chinatown-midtown north,1,0,1
chinatown-midtown north,5,0,1
chinatown-midtown north,7,0,1
chinatown-midtown north,8,0,4
chinatown-midtown north,9,0,3
chinatown-midtown north,10,0,1
chinatown-midtown north,11,0,5
chinatown-midtown north,12,0,5
chinatown-midtown north,13,0,8
chinatown-midtown north,14,0,9
chinatown-midtown north,15,0,1
chinatown-midtown north,16,0,3
chinatown-midtown north,17,0,4
chinatown-midtown north,18,0,3
chinatown-midtown north,19,0,5
chinatown-midtown north,20,0,3
chinatown-midtown north,21,0,7
chinatown-midtown north,22,0,6
chinatown-midtown north,23,0,2
chinatown-midtown south,0,0,4
chinatown-midtown south,1,0,7
chinatown-midtown south,2,0,3
chinatown-midtown south,6,0,2
chinatown-midtown south,7,0,3
chinatown-midtown south,8,0,7
chinatown-midtown south,9,0,7
chinatown-midtown south,10,0,4
chinatown-midtown south,11,0,5
chinatown-midtown south,12,0,8
chinatown-midtown south,13,0,5
chinatown-midtown south,14,0,4
chinatown-midtown south,15,0,8
chinatown-midtown south,16,0,7
chinatown-midtown south,17,0,12
chinatown-midtown south,18,0,9
chinatown-midtown south,19,0,11
chinatown-midtown south,20,0,10
chinatown-midtown south,21,0,7
chinatown-midtown south,22,0,13
chinatown-midtown south,23,0,14
chinatown-midwood,10,0,1
chinatown-midwood,13,0,1
chinatown-midwood,14,0,1
chinatown-midwood,15,0,1
chinatown-morningside heights,3,0,1
chinatown-morningside heights,6,0,1
chinatown-morningside heights,11,0,1
chinatown-morningside heights,13,0,1
chinatown-morningside heights,14,0,1
chinatown-morningside heights,19,0,3
chinatown-morningside heights,20,0,4
chinatown-morningside heights,21,0,1
chinatown-morningside heights,22,0,2
chinatown-morningside heights,23,0,2
chinatown-morrisania/melrose,3,0,1
chinatown-morrisania/melrose,13,0,1
chinatown-mott haven/port morris,0,0,1
chinatown-mount hope,0,0,2
chinatown-mount hope,10,0,1
chinatown-mount hope,21,0,1
chinatown-murray hill,0,0,3
chinatown-murray hill,1,0,3
chinatown-murray hill,2,0,4
chinatown-murray hill,3,0,3
chinatown-murray hill,4,0,2
chinatown-murray hill,5,0,1
chinatown-murray hill,7,0,8
chinatown-murray hill,8,0,4
chinatown-murray hill,9,0,2
chinatown-murray hill,10,0,3
chinatown-murray hill,11,0,7
chinatown-murray hill,12,0,8
chinatown-murray hill,13,0,11
chinatown-murray hill,14,0,11
chinatown-murray hill,15,0,11
chinatown-murray hill,16,0,12
chinatown-murray hill,17,0,15
chinatown-murray hill,18,0,14
chinatown-murray hill,19,0,17
chinatown-murray hill,20,0,13
chinatown-murray hill,21,0,19
chinatown-murray hill,22,0,10
chinatown-murray hill,23,0,14
chinatown-murray hill-queens,0,0,1
chinatown-newark airport,4,0,1
chinatown-newark airport,7,0,1
chinatown-newark airport,8,0,1
chinatown-newark airport,9,0,3
chinatown-newark airport,12,0,2
chinatown-newark airport,13,0,2
chinatown-newark airport,14,0,1
chinatown-newark airport,15,0,3
chinatown-newark airport,16,0,2
chinatown-newark airport,17,0,1
chinatown-newark airport,19,0,3
chinatown-newark airport,21,0,1
chinatown-ocean hill,0,0,2
chinatown-ozone park,12,0,1
chinatown-ozone park,16,0,1
chinatown-park slope,0,0,3
chinatown-park slope,1,0,1
chinatown-park slope,2,0,1
chinatown-park slope,4,0,2
chinatown-park slope,7,0,2
chinatown-park slope,9,0,1
chinatown-park slope,10,0,1
chinatown-park slope,11,0,1
chinatown-park slope,12,0,1
chinatown-park slope,13,0,3
chinatown-park slope,14,0,5
chinatown-park slope,15,0,1
chinatown-park slope,16,0,1
chinatown-park slope,17,0,2
chinatown-park slope,18,0,2
chinatown-park slope,19,0,7
chinatown-park slope,20,0,1
chinatown-park slope,21,0,8
chinatown-park slope,22,0,6
chinatown-park slope,23,0,3
chinatown-parkchester,1,0,1
chinatown-parkchester,13,0,1
chinatown-parkchester,14,0,1
chinatown-parkchester,15,0,1
chinatown-parkchester,17,0,1
chinatown-parkchester,18,0,1
chinatown-parkchester,20,0,1
chinatown-parkchester,21,0,1
chinatown-parkchester,22,0,1
chinatown-parkchester,23,0,1
chinatown-penn station/madison sq west,1,0,3
chinatown-penn station/madison sq west,2,0,1
chinatown-penn station/madison sq west,3,0,1
chinatown-penn station/madison sq west,5,0,1
chinatown-penn station/madison sq west,6,0,2
chinatown-penn station/madison sq west,7,0,3
chinatown-penn station/madison sq west,8,0,3
chinatown-penn station/madison sq west,9,0,4
chinatown-penn station/madison sq west,10,0,3
chinatown-penn station/madison sq west,11,0,9
chinatown-penn station/madison sq west,12,0,8
chinatown-penn station/madison sq west,13,0,8
chinatown-penn station/madison sq west,14,0,5
chinatown-penn station/madison sq west,15,0,5
chinatown-penn station/madison sq west,16,0,8
chinatown-penn station/madison sq west,17,0,14
chinatown-penn station/madison sq west,18,0,2
chinatown-penn station/madison sq west,19,0,7
chinatown-penn station/madison sq west,20,0,10
chinatown-penn station/madison sq west,21,0,13
chinatown-penn station/madison sq west,22,0,17
chinatown-penn station/madison sq west,23,0,3
chinatown-prospect heights,0,0,3
chinatown-prospect heights,12,0,1
chinatown-prospect heights,13,0,1
chinatown-prospect heights,17,0,1
chinatown-prospect heights,18,0,1
chinatown-prospect heights,19,0,2
chinatown-prospect heights,21,0,2
chinatown-prospect heights,22,0,1
chinatown-prospect heights,23,0,2
chinatown-prospect park,0,0,1
chinatown-prospect park,9,0,1
chinatown-prospect park,14,0,1
chinatown-prospect park,17,0,1
chinatown-prospect park,18,0,1
chinatown-prospect park,19,0,1
chinatown-prospect-lefferts gardens,8,0,1
chinatown-prospect-lefferts gardens,10,0,1
chinatown-prospect-lefferts gardens,15,0,2
chinatown-prospect-lefferts gardens,18,0,1
chinatown-prospect-lefferts gardens,20,0,1
chinatown-queens village,16,0,1
chinatown-queensbridge/ravenswood,15,0,1
chinatown-red hook,22,0,1
chinatown-richmond hill,0,0,1
chinatown-richmond hill,1,0,1
chinatown-richmond hill,3,0,1
chinatown-richmond hill,12,0,1
chinatown-richmond hill,13,0,1
chinatown-roosevelt island,12,0,1
chinatown-roosevelt island,19,0,1
chinatown-seaport,0,0,4
chinatown-seaport,1,0,5
chinatown-seaport,2,0,2
chinatown-seaport,3,0,1
chinatown-seaport,8,0,1
chinatown-seaport,9,0,1
chinatown-seaport,10,0,2
chinatown-seaport,11,0,2
chinatown-seaport,12,0,7
chinatown-seaport,13,0,2
chinatown-seaport,14,0,3
chinatown-seaport,15,0,8
chinatown-seaport,16,0,6
chinatown-seaport,17,0,4
chinatown-seaport,18,0,5
chinatown-seaport,19,0,8
chinatown-seaport,20,0,4
chinatown-seaport,21,0,13
chinatown-seaport,22,0,9
chinatown-seaport,23,0,6
chinatown-sheepshead bay,20,0,1
chinatown-sheepshead bay,22,0,1
chinatown-soho,0,0,2
chinatown-soho,4,0,1
chinatown-soho,5,0,1
chinatown-soho,6,0,2
chinatown-soho,7,0,2
chinatown-soho,8,0,3
chinatown-soho,9,0,3
chinatown-soho,10,0,3
chinatown-soho,11,0,3
chinatown-soho,12,0,9
chinatown-soho,13,0,4
chinatown-soho,14,0,7
chinatown-soho,15,0,5
chinatown-soho,16,0,4
chinatown-soho,17,0,10
chinatown-soho,18,0,11
chinatown-soho,19,0,9
chinatown-soho,20,0,7
chinatown-soho,21,0,13
chinatown-soho,22,0,6
chinatown-soho,23,0,5
chinatown-soundview/bruckner,3,0,1
chinatown-soundview/bruckner,13,0,1
chinatown-soundview/bruckner,18,0,1
chinatown-soundview/castle hill,10,0,1
chinatown-soundview/castle hill,18,0,4
chinatown-soundview/castle hill,21,0,1
chinatown-south ozone park,0,0,2
chinatown-south ozone park,8,0,1
chinatown-south ozone park,18,0,1
chinatown-south ozone park,22,0,2
chinatown-south ozone park,23,0,1
chinatown-south williamsburg,13,0,1
chinatown-south williamsburg,14,0,1
chinatown-springfield gardens north,0,0,1
chinatown-springfield gardens north,12,0,1
chinatown-springfield gardens north,13,0,1
chinatown-springfield gardens north,14,0,2
chinatown-springfield gardens north,16,0,1
chinatown-springfield gardens north,17,0,3
chinatown-springfield gardens north,18,0,1
chinatown-springfield gardens north,20,0,2
chinatown-springfield gardens north,22,0,1
chinatown-springfield gardens north,23,0,1
chinatown-spuyten duyvil/kingsbridge,0,0,1
chinatown-spuyten duyvil/kingsbridge,21,0,1
chinatown-spuyten duyvil/kingsbridge,22,0,2
chinatown-steinway,0,0,1
chinatown-steinway,2,0,1
chinatown-steinway,21,0,1
chinatown-steinway,22,0,1
chinatown-steinway,23,0,1
chinatown-stuy town/peter cooper village,1,0,1
chinatown-stuy town/peter cooper village,2,0,2
chinatown-stuy town/peter cooper village,10,0,2
chinatown-stuy town/peter cooper village,11,0,1
chinatown-stuy town/peter cooper village,12,0,1
chinatown-stuy town/peter cooper village,14,0,3
chinatown-stuy town/peter cooper village,16,0,1
chinatown-stuy town/peter cooper village,17,0,1
chinatown-stuy town/peter cooper village,18,0,2
chinatown-stuy town/peter cooper village,19,0,1
chinatown-stuy town/peter cooper village,20,0,6
chinatown-stuy town/peter cooper village,21,0,4
chinatown-stuy town/peter cooper village,22,0,3
chinatown-stuy town/peter cooper village,23,0,2
chinatown-stuyvesant heights,3,0,1
chinatown-stuyvesant heights,11,0,1
chinatown-stuyvesant heights,13,0,1
chinatown-stuyvesant heights,15,0,1
chinatown-stuyvesant heights,17,0,2
chinatown-stuyvesant heights,18,0,1
chinatown-stuyvesant heights,19,0,1
chinatown-stuyvesant heights,20,0,3
chinatown-stuyvesant heights,21,0,2
chinatown-stuyvesant heights,22,0,2
chinatown-stuyvesant heights,23,0,6
chinatown-sunnyside,11,0,1
chinatown-sunnyside,14,0,2
chinatown-sunnyside,17,0,1
chinatown-sunnyside,23,0,1
chinatown-sunset park east,7,0,1
chinatown-sunset park east,10,0,1
chinatown-sunset park east,11,0,1
chinatown-sunset park east,12,0,1
chinatown-sunset park east,18,0,1
chinatown-sunset park east,19,0,1
chinatown-sunset park east,20,0,1
chinatown-sunset park west,2,0,1
chinatown-sunset park west,4,0,1
chinatown-sunset park west,7,0,1
chinatown-sunset park west,12,0,1
chinatown-sunset park west,14,0,1
chinatown-sunset park west,23,0,2
chinatown-sutton place/turtle bay north,0,0,1
chinatown-sutton place/turtle bay north,1,0,2
chinatown-sutton place/turtle bay north,2,0,2
chinatown-sutton place/turtle bay north,4,0,1
chinatown-sutton place/turtle bay north,5,0,2
chinatown-sutton place/turtle bay north,6,0,2
chinatown-sutton place/turtle bay north,7,0,1
chinatown-sutton place/turtle bay north,8,0,1
chinatown-sutton place/turtle bay north,9,0,1
chinatown-sutton place/turtle bay north,10,0,4
chinatown-sutton place/turtle bay north,11,0,1
chinatown-sutton place/turtle bay north,12,0,2
chinatown-sutton place/turtle bay north,13,0,1
chinatown-sutton place/turtle bay north,14,0,8
chinatown-sutton place/turtle bay north,15,0,1
chinatown-sutton place/turtle bay north,16,0,3
chinatown-sutton place/turtle bay north,17,0,3
chinatown-sutton place/turtle bay north,18,0,4
chinatown-sutton place/turtle bay north,19,0,6
chinatown-sutton place/turtle bay north,20,0,6
chinatown-sutton place/turtle bay north,21,0,4
chinatown-sutton place/turtle bay north,22,0,8
chinatown-sutton place/turtle bay north,23,0,5
chinatown-times sq/theatre district,0,0,5
chinatown-times sq/theatre district,1,0,3
chinatown-times sq/theatre district,2,0,4
chinatown-times sq/theatre district,3,0,2
chinatown-times sq/theatre district,4,0,3
chinatown-times sq/theatre district,6,0,2
chinatown-times sq/theatre district,7,0,6
chinatown-times sq/theatre district,8,0,6
chinatown-times sq/theatre district,9,0,3
chinatown-times sq/theatre district,10,0,9
chinatown-times sq/theatre district,11,0,6
chinatown-times sq/theatre district,12,0,7
chinatown-times sq/theatre district,13,0,16
chinatown-times sq/theatre district,14,0,12
chinatown-times sq/theatre district,15,0,13
chinatown-times sq/theatre district,16,0,17
chinatown-times sq/theatre district,17,0,25
chinatown-times sq/theatre district,18,0,26
chinatown-times sq/theatre district,19,0,18
chinatown-times sq/theatre district,20,0,19
chinatown-times sq/theatre district,21,0,15
chinatown-times sq/theatre district,22,0,29
chinatown-times sq/theatre district,23,0,15
chinatown-tribeca/civic center,0,0,9
chinatown-tribeca/civic center,1,0,2
chinatown-tribeca/civic center,2,0,2
chinatown-tribeca/civic center,4,0,1
chinatown-tribeca/civic center,6,0,2
chinatown-tribeca/civic center,7,0,8
chinatown-tribeca/civic center,8,0,3
chinatown-tribeca/civic center,9,0,6
chinatown-tribeca/civic center,10,0,1
chinatown-tribeca/civic center,11,0,4
chinatown-tribeca/civic center,12,0,12
chinatown-tribeca/civic center,13,0,10
chinatown-tribeca/civic center,14,0,13
chinatown-tribeca/civic center,15,0,11
chinatown-tribeca/civic center,16,0,10
chinatown-tribeca/civic center,17,0,15
chinatown-tribeca/civic center,18,0,13
chinatown-tribeca/civic center,19,0,12
chinatown-tribeca/civic center,20,0,15
chinatown-tribeca/civic center,21,0,15
chinatown-tribeca/civic center,22,0,29
chinatown-tribeca/civic center,23,0,17
chinatown-two bridges/seward park,0,0,5
chinatown-two bridges/seward park,1,0,7
chinatown-two bridges/seward park,2,0,5
chinatown-two bridges/seward park,5,0,2
chinatown-two bridges/seward park,6,0,1
chinatown-two bridges/seward park,7,0,3
chinatown-two bridges/seward park,8,0,4
chinatown-two bridges/seward park,9,0,4
chinatown-two bridges/seward park,10,0,4
chinatown-two bridges/seward park,11,0,5
chinatown-two bridges/seward park,12,0,10
chinatown-two bridges/seward park,13,0,4
chinatown-two bridges/seward park,14,0,5
chinatown-two bridges/seward park,15,0,13
chinatown-two bridges/seward park,16,0,4
chinatown-two bridges/seward park,17,0,15
chinatown-two bridges/seward park,18,0,18
chinatown-two bridges/seward park,19,0,15
chinatown-two bridges/seward park,20,0,25
chinatown-two bridges/seward park,21,0,17
chinatown-two bridges/seward park,22,0,19
chinatown-two bridges/seward park,23,0,18
chinatown-un/turtle bay south,0,0,4
chinatown-un/turtle bay south,1,0,2
chinatown-un/turtle bay south,4,0,1
chinatown-un/turtle bay south,5,0,1
chinatown-un/turtle bay south,7,0,2
chinatown-un/turtle bay south,8,0,3
chinatown-un/turtle bay south,9,0,2
chinatown-un/turtle bay south,10,0,2
chinatown-un/turtle bay south,11,0,2
chinatown-un/turtle bay south,12,0,5
chinatown-un/turtle bay south,13,0,3
chinatown-un/turtle bay south,14,0,6
chinatown-un/turtle bay south,15,0,5
chinatown-un/turtle bay south,16,0,9
chinatown-un/turtle bay south,17,0,4
chinatown-un/turtle bay south,18,0,11
chinatown-un/turtle bay south,19,0,4
chinatown-un/turtle bay south,20,0,7
chinatown-un/turtle bay south,21,0,10
chinatown-un/turtle bay south,22,0,11
chinatown-un/turtle bay south,23,0,4
chinatown-union sq,1,0,2
chinatown-union sq,6,0,2
chinatown-union sq,7,0,2
chinatown-union sq,8,0,5
chinatown-union sq,9,0,4
chinatown-union sq,10,0,2
chinatown-union sq,11,0,7
chinatown-union sq,12,0,4
chinatown-union sq,13,0,5
chinatown-union sq,14,0,8
chinatown-union sq,15,0,3
chinatown-union sq,16,0,5
chinatown-union sq,17,0,6
chinatown-union sq,18,0,8
chinatown-union sq,19,0,9
chinatown-union sq,20,0,9
chinatown-union sq,21,0,11
chinatown-union sq,22,0,9
chinatown-union sq,23,0,8
chinatown-university heights/morris heights,2,0,1
chinatown-university heights/morris heights,22,0,1
