od,hora_do_dia,validacao_pct,sintetico_pct
upper east side north-lenox hill west,21,3.784403669724771,3.454750281637251
upper east side north-lenox hill west,22,1.662844036697248,1.877581674802854
upper east side north-lenox hill west,23,0.974770642201835,0.8261359369132557
upper east side north-upper west side north,0,0.05913660555884093,0.43789808917197454
upper east side north-upper west side north,1,0.11827321111768185,0.5971337579617835
upper east side north-upper west side north,2,0.11827321111768185,0.23885350318471338
upper east side north-upper west side north,3,0.0,0.039808917197452234
upper east side north-upper west side north,4,0.0,0.039808917197452234
upper east side north-upper west side north,5,0.17740981667652278,0.07961783439490447
upper east side north-upper west side north,6,0.8870490833826138,0.5175159235668789
upper east side north-upper west side north,7,4.080425783560024,2.786624203821656
upper east side north-upper west side north,8,5.440567711413364,2.906050955414013
upper east side north-upper west side north,9,4.316972205795387,3.463375796178344
upper east side north-upper west side north,10,5.026611472501479,4.140127388535031
upper east side north-upper west side north,11,5.14488468361916,5.055732484076433
upper east side north-upper west side north,12,5.79538734476641,6.090764331210191
upper east side north-upper west side north,13,6.9781194559432285,6.449044585987261
upper east side north-upper west side north,14,7.924305144884683,10.031847133757962
upper east side north-upper west side north,15,8.101714961561205,9.8328025477707
upper east side north-upper west side north,16,8.693081017149616,10.828025477707007
upper east side north-upper west side north,17,9.107037256061503,9.355095541401273
upper east side north-upper west side north,18,7.510348905972797,7.603503184713375
upper east side north-upper west side north,19,6.564163217031342,7.165605095541401
upper east side north-upper west side north,20,6.150206978119456,5.493630573248407
upper east side north-upper west side north,21,5.08574807806032,3.463375796178344
upper east side north-upper west side north,22,2.069781194559432,2.269108280254777
upper east side north-upper west side north,23,0.6505026611472502,1.1146496815286624
upper west side south-lincoln square east,0,0.29568302779420463,0.7065948855989233
upper west side south-lincoln square east,1,0.17740981667652278,0.47106325706594887
upper west side south-lincoln square east,2,0.05913660555884093,0.37012113055181695
upper west side south-lincoln square east,3,0.0,0.3028263795423957
upper west side south-lincoln square east,4,0.0,0.13458950201884254
upper west side south-lincoln square east,5,0.768775872264932,0.2691790040376851
upper west side south-lincoln square east,6,0.768775872264932,0.5383580080753702
upper west side south-lincoln square east,7,2.365464222353637,2.11978465679677
upper west side south-lincoln square east,8,6.0319337670017745,3.297442799461642
upper west side south-lincoln square east,9,5.854523950325252,3.6339165545087484
upper west side south-lincoln square east,10,6.327616794795979,6.056527590847914
upper west side south-lincoln square east,11,5.499704316972206,5.484522207267832
upper west side south-lincoln square east,12,6.8598462448255475,6.561238223418574
upper west side south-lincoln square east,13,6.8598462448255475,6.763122476446837
upper west side south-lincoln square east,14,7.983441750443525,8.109017496635262
upper west side south-lincoln square east,15,8.33826138379657,8.58008075370121
upper west side south-lincoln square east,16,6.623299822590184,8.243606998654105
upper west side south-lincoln square east,17,7.983441750443525,9.690444145356663
upper west side south-lincoln square east,18,9.402720283855706,11.103633916554509
upper west side south-lincoln square east,19,7.865168539325842,6.594885598923284
upper west side south-lincoln square east,20,3.7847427557658193,4.037685060565275
upper west side south-lincoln square east,21,3.1933767001774096,3.19650067294751
upper west side south-lincoln square east,22,2.069781194559432,2.8600269179004036
upper west side south-lincoln square east,23,0.8870490833826138,0.8748317631224763
upper east side north-upper west side south,0,0.11841326228537595,0.5952380952380952
upper east side north-upper west side south,1,0.0,0.31746031746031744
upper east side north-upper west side south,2,0.0,0.11904761904761905
upper east side north-upper west side south,3,0.0,0.07936507936507936
upper east side north-upper west side south,4,0.059206631142687975,0.07936507936507936
upper east side north-upper west side south,5,0.0,0.1984126984126984
upper east side north-upper west side south,6,0.6512729425695678,0.31746031746031744
upper east side north-upper west side south,7,2.1906453522794553,1.9047619047619049
upper east side north-upper west side south,8,3.315571343990527,2.380952380952381
upper east side north-upper west side south,9,3.433984606275903,3.1746031746031744
upper east side north-upper west side south,10,4.9733570159857905,5.873015873015873
upper east side north-upper west side south,11,5.56542332741267,5.317460317460317
upper east side north-upper west side south,12,5.86145648312611,6.190476190476191
upper east side north-upper west side south,13,7.282415630550622,8.055555555555555
upper east side north-upper west side south,14,8.466548253404381,9.841269841269842
upper east side north-upper west side south,15,9.473060982830077,9.761904761904763
upper east side north-upper west side south,16,8.348134991119005,10.0
upper east side north-upper west side south,17,9.650680876258141,9.166666666666666
upper east side north-upper west side south,18,10.124333925399645,9.325396825396826
upper east side north-upper west side south,19,6.631142687981054,6.349206349206349
upper east side north-upper west side south,20,5.920663114268798,4.603174603174604
upper east side north-upper west side south,21,5.210183540556542,3.214285714285714
upper east side north-upper west side south,22,1.8354055654233272,1.9444444444444444
upper east side north-upper west side south,23,0.8880994671403196,1.1904761904761905
midtown east-upper east side north,0,0.36319612590799033,0.4448398576512456
midtown east-upper east side north,1,0.24213075060532688,0.3113879003558719
midtown east-upper east side north,2,0.0,0.0889679715302491
midtown east-upper east side north,3,0.06053268765133172,0.13345195729537368
midtown east-upper east side north,4,0.12106537530266344,0.1779359430604982
midtown east-upper east side north,5,0.06053268765133172,0.04448398576512455
midtown east-upper east side north,6,0.36319612590799033,0.7562277580071174
midtown east-upper east side north,7,2.4818401937046004,2.3576512455516014
midtown east-upper east side north,8,2.4213075060532687,3.202846975088968
midtown east-upper east side north,9,3.389830508474576,3.7366548042704624
midtown east-upper east side north,10,3.208232445520581,4.49288256227758
midtown east-upper east side north,11,3.3292978208232444,5.382562277580071
midtown east-upper east side north,12,3.9346246973365617,6.1387900355871885
midtown east-upper east side north,13,4.418886198547216,6.3612099644128115
midtown east-upper east side north,14,7.203389830508475,7.339857651245552
midtown east-upper east side north,15,7.627118644067797,5.871886120996441
midtown east-upper east side north,16,7.929782082324454,7.962633451957295
midtown east-upper east side north,17,9.564164648910412,10.542704626334519
midtown east-upper east side north,18,13.196125907990314,12.144128113879002
midtown east-upper east side north,19,9.079903147699758,6.761565836298933
midtown east-upper east side north,20,8.656174334140436,6.628113879003558
midtown east-upper east side north,21,5.99273607748184,4.670818505338079
midtown east-upper east side north,22,4.479418886198547,2.7135231316725976
midtown east-upper east side north,23,1.8765133171912836,1.7348754448398576
yorkville west-upper east side north,0,0.36719706242350064,1.203319502074689
yorkville west-upper east side north,1,0.24479804161566704,0.8298755186721992
yorkville west-upper east side north,2,0.18359853121175032,0.4149377593360996
yorkville west-upper east side north,3,0.0,0.29045643153526973
yorkville west-upper east side north,4,0.0,0.2074688796680498
yorkville west-upper east side north,5,0.30599755201958384,0.29045643153526973
yorkville west-upper east side north,6,1.591187270501836,1.120331950207469
yorkville west-upper east side north,7,4.528763769889841,4.813278008298756
yorkville west-upper east side north,8,6.915544675642595,5.186721991701245
yorkville west-upper east side north,9,6.364749082007344,6.3070539419087135
yorkville west-upper east side north,10,7.282741738066095,6.804979253112033
yorkville west-upper east side north,11,5.201958384332926,7.012448132780083
yorkville west-upper east side north,12,7.711138310893513,7.302904564315353
yorkville west-upper east side north,13,5.813953488372093,6.0995850622406635
yorkville west-upper east side north,14,7.894736842105263,7.759336099585062
yorkville west-upper east side north,15,8.261933904528764,8.423236514522822
yorkville west-upper east side north,16,7.649938800489596,6.763485477178423
yorkville west-upper east side north,17,6.915544675642595,7.053941908713693
yorkville west-upper east side north,18,6.364749082007344,5.1037344398340245
yorkville west-upper east side north,19,5.324357405140759,5.643153526970955
yorkville west-upper east side north,20,4.589963280293757,4.232365145228216
yorkville west-upper east side north,21,3.182374541003672,3.9834024896265556
yorkville west-upper east side north,22,2.0195838433292534,2.1576763485477177
yorkville west-upper east side north,23,1.285189718482252,0.9958506224066389
upper east side south-lenox hill east,0,0.3676470588235294,0.8037225042301184
upper east side south-lenox hill east,1,0.12254901960784313,0.676818950930626
upper east side south-lenox hill east,2,0.0,0.3807106598984772
upper east side south-lenox hill east,3,0.0,0.04230118443316413
upper east side south-lenox hill east,4,0.3676470588235294,0.21150592216582065
upper east side south-lenox hill east,5,0.6127450980392157,0.5076142131979695
upper east side south-lenox hill east,6,1.1642156862745099,1.353637901861252
upper east side south-lenox hill east,7,4.3504901960784315,4.230118443316413
upper east side south-lenox hill east,8,7.4754901960784315,5.456852791878172
upper east side south-lenox hill east,9,6.985294117647059,6.260575296108291
upper east side south-lenox hill east,10,7.659313725490197,6.006768189509306
upper east side south-lenox hill east,11,6.4338235294117645,7.487309644670051
upper east side south-lenox hill east,12,6.556372549019608,8.037225042301184
upper east side south-lenox hill east,13,7.965686274509803,6.937394247038917
upper east side south-lenox hill east,14,8.884803921568627,9.602368866328257
upper east side south-lenox hill east,15,9.558823529411764,7.614213197969544
upper east side south-lenox hill east,16,5.208333333333334,6.598984771573605
upper east side south-lenox hill east,17,5.0245098039215685,6.260575296108291
upper east side south-lenox hill east,18,6.4338235294117645,5.83756345177665
upper east side south-lenox hill east,19,5.330882352941177,5.203045685279188
upper east side south-lenox hill east,20,3.1862745098039214,3.2994923857868024
upper east side south-lenox hill east,21,3.2475490196078436,3.003384094754653
upper east side south-lenox hill east,22,2.0220588235294117,2.66497461928934
upper east side south-lenox hill east,23,1.0416666666666665,1.5228426395939088
midtown center-union sq,0,0.3107520198881293,0.6950880444856349
midtown center-union sq,1,0.06215040397762585,0.18535681186283595
midtown center-union sq,2,0.1243008079552517,0.04633920296570899
midtown center-union sq,3,0.0,0.09267840593141798
midtown center-union sq,4,0.0,0.0
midtown center-union sq,5,0.0,0.04633920296570899
midtown center-union sq,6,0.3729024238657551,0.09267840593141798
midtown center-union sq,7,1.2430080795525171,1.065801668211307
midtown center-union sq,8,2.2995649471721564,1.8072289156626504
midtown center-union sq,9,5.220633934120572,4.726598702502317
midtown center-union sq,10,4.599129894344313,5.097312326227989
midtown center-union sq,11,5.966438781852082,6.626506024096386
midtown center-union sq,12,6.215040397762586,6.580166821130677
midtown center-union sq,13,6.463642013673089,6.116774791473587
midtown center-union sq,14,7.582349285270354,7.784986098239111
midtown center-union sq,15,6.89869484151647,7.136237256719184
midtown center-union sq,16,7.209446861404599,7.645968489341984
midtown center-union sq,17,9.136109384711002,9.221501390176089
midtown center-union sq,18,10.068365444375388,11.028730305838739
midtown center-union sq,19,7.706650093225606,8.897126969416126
midtown center-union sq,20,7.768800497203232,7.182576459684893
midtown center-union sq,21,6.090739589807334,3.707136237256719
midtown center-union sq,22,3.480422622747048,3.0120481927710845
midtown center-union sq,23,1.1808576755748912,1.2048192771084338
upper east side north-midtown east,0,0.12468827930174563,0.49460431654676257
upper east side north-midtown east,1,0.062344139650872814,0.13489208633093525
upper east side north-midtown east,2,0.0,0.04496402877697842
upper east side north-midtown east,3,0.0,0.04496402877697842
upper east side north-midtown east,4,0.18703241895261846,0.0
upper east side north-midtown east,5,0.3117206982543641,0.3147482014388489
upper east side north-midtown east,6,3.4912718204488775,2.697841726618705
upper east side north-midtown east,7,10.972568578553615,7.7338129496402885
upper east side north-midtown east,8,12.40648379052369,11.735611510791367
upper east side north-midtown east,9,11.845386533665836,8.81294964028777
upper east side north-midtown east,10,7.917705735660848,9.487410071942447
upper east side north-midtown east,11,7.418952618453865,7.913669064748201
upper east side north-midtown east,12,7.418952618453865,8.588129496402876
upper east side north-midtown east,13,6.234413965087282,7.239208633093525
upper east side north-midtown east,14,5.236907730673317,6.070143884892086
upper east side north-midtown east,15,4.613466334164588,7.284172661870504
upper east side north-midtown east,16,4.800498753117207,5.8003597122302155
upper east side north-midtown east,17,4.114713216957606,5.305755395683454
upper east side north-midtown east,18,4.738154613466334,3.597122302158273
upper east side north-midtown east,19,2.369077306733167,2.5629496402877696
upper east side north-midtown east,20,2.2443890274314215,2.068345323741007
upper east side north-midtown east,21,2.2443890274314215,0.9442446043165468
upper east side north-midtown east,22,0.6857855361596009,0.7194244604316548
upper east side north-midtown east,23,0.5610972568578554,0.40467625899280574
upper east side south-lincoln square east,0,0.24968789013732834,0.7512152010605391
upper east side south-lincoln square east,1,0.062421972534332085,0.6628369421122404
upper east side south-lincoln square east,2,0.18726591760299627,0.13256738842244808
upper east side south-lincoln square east,3,0.0,0.17675651789659744
upper east side south-lincoln square east,4,0.0,0.08837825894829872
upper east side south-lincoln square east,5,0.12484394506866417,0.13256738842244808
upper east side south-lincoln square east,6,0.4369538077403246,0.30932390631904555
upper east side south-lincoln square east,7,1.5605493133583022,1.9443216968625716
upper east side south-lincoln square east,8,2.3720349563046192,2.7839151568714096
upper east side south-lincoln square east,9,4.307116104868914,3.3583738400353518
upper east side south-lincoln square east,10,4.307116104868914,4.242156429518339
upper east side south-lincoln square east,11,5.867665418227216,5.612019443216969
upper east side south-lincoln square east,12,6.117353308364544,6.495802032699956
upper east side south-lincoln square east,13,6.117353308364544,6.009721608484313
upper east side south-lincoln square east,14,7.240948813982522,8.97039328325232
upper east side south-lincoln square east,15,8.3645443196005,8.572691117984977
upper east side south-lincoln square east,16,8.739076154806492,8.17498895271763
upper east side south-lincoln square east,17,8.489388264669163,10.207688908528501
upper east side south-lincoln square east,18,11.423220973782772,10.870525850640743
upper east side south-lincoln square east,19,7.677902621722846,7.379584622182943
upper east side south-lincoln square east,20,6.6167290886392,5.47945205479452
upper east side south-lincoln square east,21,5.493133583021224,3.8886433937251432
upper east side south-lincoln square east,22,3.3083645443196,2.5187803800265134
upper east side south-lincoln square east,23,0.9363295880149813,1.2372956252761822
lincoln square east-upper east side north,0,0.44331855604813175,1.2477718360071302
lincoln square east-upper east side north,1,0.0,0.4456327985739751
lincoln square east-upper east side north,2,0.1266624445851805,0.31194295900178254
lincoln square east-upper east side north,3,0.0,0.17825311942959002
lincoln square east-upper east side north,4,0.0,0.0
lincoln square east-upper east side north,5,0.06333122229259025,0.1336898395721925
lincoln square east-upper east side north,6,0.37998733375554145,0.5793226381461676
lincoln square east-upper east side north,7,4.369854338188727,2.5846702317290555
lincoln square east-upper east side north,8,3.9265357821405953,4.144385026737968
lincoln square east-upper east side north,9,3.9265357821405953,4.634581105169341
lincoln square east-upper east side north,10,3.546548448385054,4.991087344028521
lincoln square east-upper east side north,11,4.306523115896137,4.545454545454546
lincoln square east-upper east side north,12,6.966434452184927,4.055258467023172
lincoln square east-upper east side north,13,4.559848005066498,4.590017825311943
lincoln square east-upper east side north,14,6.839772007599747,6.149732620320856
lincoln square east-upper east side north,15,5.953134895503483,5.926916221033869
lincoln square east-upper east side north,16,5.573147561747942,6.951871657754011
lincoln square east-upper east side north,17,6.269791006966434,6.149732620320856
lincoln square east-upper east side north,18,6.776440785307157,9.848484848484848
lincoln square east-upper east side north,19,5.699810006333123,6.59536541889483
lincoln square east-upper east side north,20,5.573147561747942,6.105169340463458
lincoln square east-upper east side north,21,11.082963901203295,8.288770053475936
lincoln square east-upper east side north,22,9.499683343888538,8.155080213903744
lincoln square east-upper east side north,23,4.116529449018366,3.3868092691622103
upper east side north-lenox hill east,0,0.06377551020408163,0.19074868860276584
upper east side north-lenox hill east,1,0.06377551020408163,0.33381020505484027
upper east side north-lenox hill east,2,0.0,0.09537434430138292
upper east side north-lenox hill east,3,0.06377551020408163,0.04768717215069146
upper east side north-lenox hill east,4,0.06377551020408163,0.09537434430138292
upper east side north-lenox hill east,5,1.0204081632653061,0.3814973772055317
upper east side north-lenox hill east,6,2.8698979591836737,2.0028612303290414
upper east side north-lenox hill east,7,5.165816326530613,5.054840247973296
upper east side north-lenox hill east,8,8.99234693877551,7.057701478302336
upper east side north-lenox hill east,9,8.354591836734695,7.343824511206486
upper east side north-lenox hill east,10,7.844387755102041,6.676204101096806
upper east side north-lenox hill east,11,6.951530612244898,7.439198855507868
upper east side north-lenox hill east,12,9.375,8.20219360991893
upper east side north-lenox hill east,13,7.142857142857142,6.962327134000954
upper east side north-lenox hill east,14,8.482142857142858,8.392942298521698
upper east side north-lenox hill east,15,7.780612244897959,9.060562708631378
upper east side north-lenox hill east,16,5.676020408163265,7.963757749165475
upper east side north-lenox hill east,17,6.377551020408164,6.390081068192656
upper east side north-lenox hill east,18,5.229591836734694,5.627086313781593
upper east side north-lenox hill east,19,2.74234693877551,4.148783977110158
upper east side north-lenox hill east,20,2.5510204081632653,2.908917501192179
upper east side north-lenox hill east,21,1.7219387755102038,1.7167381974248928
upper east side north-lenox hill east,22,1.0841836734693877,1.4783023366714354
upper east side north-lenox hill east,23,0.3826530612244898,0.4291845493562232
upper west side south-upper east side north,0,0.38436899423446513,0.7502206531332745
upper west side south-upper east side north,1,0.06406149903907751,0.353045013239188
upper west side south-upper east side north,2,0.0,0.176522506619594
upper west side south-upper east side north,3,0.06406149903907751,0.0
upper west side south-upper east side north,4,0.19218449711723257,0.264783759929391
upper west side south-upper east side north,5,0.0,0.48543689320388345
upper west side south-upper east side north,6,0.7687379884689303,1.5887025595763458
upper west side south-upper east side north,7,6.47021140294683,3.83936451897617
upper west side south-upper east side north,8,6.085842408712364,6.134157105030892
upper west side south-upper east side north,9,5.957719410634208,7.63459841129744
upper west side south-upper east side north,10,6.278026905829597,6.6637246248896735
upper west side south-upper east side north,11,5.7655349135169764,6.928508384819064
upper west side south-upper east side north,12,7.174887892376682,7.502206531332744
upper west side south-upper east side north,13,6.47021140294683,7.0609002647837595
upper west side south-upper east side north,14,7.495195387572069,7.766990291262135
upper west side south-upper east side north,15,6.918641896220372,5.825242718446602
upper west side south-upper east side north,16,6.662395900064061,6.48720211827008
upper west side south-upper east side north,17,7.623318385650224,6.398940864960283
upper west side south-upper east side north,18,6.598334401024984,6.796116504854369
upper west side south-upper east side north,19,5.701473414477898,4.9867608120035305
upper west side south-upper east side north,20,5.445227418321589,4.324801412180053
upper west side south-upper east side north,21,4.292120435618194,3.971756398940865
upper west side south-upper east side north,22,2.8187059577194105,3.000882612533098
upper west side south-upper east side north,23,0.7687379884689303,1.059135039717564
lincoln square east-upper east side south,0,0.3858520900321543,1.0633584404076208
lincoln square east-upper east side south,1,0.0,0.2658396101019052
lincoln square east-upper east side south,2,0.0,0.08861320336730173
lincoln square east-upper east side south,3,0.06430868167202572,0.0
lincoln square east-upper east side south,4,0.06430868167202572,0.0
lincoln square east-upper east side south,5,0.12861736334405144,0.2658396101019052
lincoln square east-upper east side south,6,0.5144694533762058,0.930438635356668
lincoln square east-upper east side south,7,2.4437299035369775,2.259636685866194
lincoln square east-upper east side south,8,4.115755627009646,3.8989809481612756
lincoln square east-upper east side south,9,6.237942122186495,5.0952591936198495
lincoln square east-upper east side south,10,6.237942122186495,6.513070447496677
lincoln square east-upper east side south,11,5.594855305466238,7.443509082853344
lincoln square east-upper east side south,12,6.237942122186495,7.399202481169695
lincoln square east-upper east side south,13,6.623794212218649,6.778910057598582
lincoln square east-upper east side south,14,7.974276527331189,5.494018608772707
lincoln square east-upper east side south,15,6.237942122186495,4.962339388568897
lincoln square east-upper east side south,16,5.530546623794212,6.114311032343819
lincoln square east-upper east side south,17,5.144694533762058,6.734603455914931
lincoln square east-upper east side south,18,8.617363344051448,8.019494904740807
lincoln square east-upper east side south,19,5.144694533762058,5.848471422241914
lincoln square east-upper east side south,20,4.565916398713826,4.60788657509969
lincoln square east-upper east side south,21,8.360128617363344,6.734603455914931
lincoln square east-upper east side south,22,6.752411575562702,6.601683650863979
lincoln square east-upper east side south,23,3.022508038585209,2.879929109437306
midtown north-upper east side north,0,0.2574002574002574,0.6310679611650485
midtown north-upper east side north,1,0.06435006435006435,0.2912621359223301
midtown north-upper east side north,2,0.0,0.33980582524271846
midtown north-upper east side north,3,0.0,0.3883495145631068
midtown north-upper east side north,4,0.0,0.0970873786407767
midtown north-upper east side north,5,0.0,0.2912621359223301
midtown north-upper east side north,6,0.19305019305019305,0.48543689320388345
midtown north-upper east side north,7,1.3513513513513513,0.9708737864077669
midtown north-upper east side north,8,1.3513513513513513,2.2815533980582523
midtown north-upper east side north,9,2.6383526383526386,2.8640776699029127
midtown north-upper east side north,10,3.153153153153153,5.0
midtown north-upper east side north,11,5.083655083655084,6.116504854368932
midtown north-upper east side north,12,4.311454311454312,6.067961165048544
midtown north-upper east side north,13,5.7915057915057915,5.339805825242718
midtown north-upper east side north,14,7.207207207207207,9.077669902912621
midtown north-upper east side north,15,7.786357786357787,8.446601941747572
midtown north-upper east side north,16,7.4002574002573995,7.572815533980583
midtown north-upper east side north,17,9.266409266409266,9.514563106796116
midtown north-upper east side north,18,10.553410553410554,10.29126213592233
midtown north-upper east side north,19,8.687258687258687,8.349514563106796
midtown north-upper east side north,20,8.365508365508365,4.466019417475728
midtown north-upper east side north,21,7.4646074646074645,5.631067961165048
midtown north-upper east side north,22,7.142857142857142,3.5922330097087376
midtown north-upper east side north,23,1.9305019305019304,1.8932038834951457
yorkville east-upper east side north,0,0.06506180871828238,0.49527239981990095
yorkville east-upper east side north,1,0.0,0.31517334533993696
yorkville east-upper east side north,2,0.06506180871828238,0.22512381809995496
yorkville east-upper east side north,3,0.0,0.04502476361999099
yorkville east-upper east side north,4,0.0,0.0
yorkville east-upper east side north,5,0.3903708523096942,0.36019810895992793
yorkville east-upper east side north,6,2.797657774886142,1.9360648356596128
yorkville east-upper east side north,7,6.31099544567339,5.357946870778928
yorkville east-upper east side north,8,7.677293428757319,7.744259342638451
yorkville east-upper east side north,9,7.0917371502927775,9.770373705538047
yorkville east-upper east side north,10,6.376057254391672,8.014407924358396
yorkville east-upper east side north,11,6.180871828236826,7.5191355245384965
yorkville east-upper east side north,12,7.742355237475603,7.969383160738406
yorkville east-upper east side north,13,4.619388418998048,6.438541197658712
yorkville east-upper east side north,14,6.831489915419649,6.2134173795587575
yorkville east-upper east side north,15,10.605074821080027,6.978838361098605
yorkville east-upper east side north,16,10.019518542615485,7.879333633498424
yorkville east-upper east side north,17,8.718282368249836,6.663665015758667
yorkville east-upper east side north,18,6.115810019518542,5.718144979738857
yorkville east-upper east side north,19,4.098893949251789,4.277352543899145
yorkville east-upper east side north,20,1.6916070266753416,2.836560108059433
yorkville east-upper east side north,21,1.6916070266753416,1.9360648356596128
yorkville east-upper east side north,22,0.8458035133376708,0.8104457451598379
yorkville east-upper east side north,23,0.06506180871828238,0.49527239981990095
midtown center-midtown north,0,0.32615786040443573,0.37056643726839594
midtown center-midtown north,1,0.19569471624266144,0.2646903123345686
midtown center-midtown north,2,0.06523157208088715,0.4764425622022234
midtown center-midtown north,3,0.0,0.15881418740074113
midtown center-midtown north,4,0.0,0.10587612493382743
midtown center-midtown north,5,0.19569471624266144,0.31762837480148226
midtown center-midtown north,6,2.217873450750163,0.8999470619375332
midtown center-midtown north,7,5.153294194390084,3.28215987294865
midtown center-midtown north,8,7.110241356816699,4.764425622022235
midtown center-midtown north,9,6.979778212654924,5.611434621492854
midtown center-midtown north,10,5.283757338551859,7.093700370566437
midtown center-midtown north,11,7.30593607305936,5.823186871360509
midtown center-midtown north,12,6.457925636007827,7.464266807834834
midtown center-midtown north,13,6.653620352250488,7.040762308099524
midtown center-midtown north,14,6.457925636007827,7.464266807834834
midtown center-midtown north,15,6.196999347684279,6.193753308628904
midtown center-midtown north,16,7.175472928897586,7.093700370566437
midtown center-midtown north,17,7.436399217221135,7.57014293276866
midtown center-midtown north,18,6.718851924331376,7.358390682901006
midtown center-midtown north,19,5.348988910632746,7.199576495500265
midtown center-midtown north,20,4.6966731898238745,4.340921122286924
midtown center-midtown north,21,4.435746901500326,4.129168872419269
midtown center-midtown north,22,2.609262883235486,3.335097935415564
midtown center-midtown north,23,0.9784735812133072,1.641079936474325
midtown center-midtown south,0,0.4623513870541612,0.9178522257916476
midtown center-midtown south,1,0.3963011889035667,0.5048187241854061
midtown center-midtown south,2,0.0,0.32124827902707664
midtown center-midtown south,3,0.0,0.13767783386874713
midtown center-midtown south,4,0.0,0.18357044515832951
midtown center-midtown south,5,0.06605019815059446,0.2294630564479119
midtown center-midtown south,6,0.13210039630118892,0.4130335016062414
midtown center-midtown south,7,1.3870541611624834,1.6521340064249657
midtown center-midtown south,8,2.179656538969617,2.89123451124369
midtown center-midtown south,9,4.0290620871862615,4.084442404772832
midtown center-midtown south,10,4.689564068692206,4.726938962826985
midtown center-midtown south,11,4.887714663143989,5.002294630564479
midtown center-midtown south,12,6.0105680317040955,6.1496099128040385
midtown center-midtown south,13,5.680317040951123,6.975676916016521
midtown center-midtown south,14,7.85997357992074,7.847636530518587
midtown center-midtown south,15,7.133421400264201,7.618173474070675
midtown center-midtown south,16,9.247027741083222,7.251032583754016
midtown center-midtown south,17,10.303830911492733,8.67370353373107
midtown center-midtown south,18,9.973579920739763,8.90316659017898
midtown center-midtown south,19,7.926023778071334,8.444240477283158
midtown center-midtown south,20,6.142668428005284,5.8742542450665445
midtown center-midtown south,21,4.953764861294584,4.956402019274897
midtown center-midtown south,22,3.7648612945838837,4.5892611289582375
midtown center-midtown south,23,2.7741083223249667,1.6521340064249657
upper west side north-upper west side south,0,0.26455026455026454,0.6957866254348666
upper west side north-upper west side south,1,0.06613756613756613,0.5411673753382297
upper west side north-upper west side south,2,0.0,0.30923850019327404
upper west side north-upper west side south,3,0.06613756613756613,0.23192887514495555
upper west side north-upper west side south,4,0.0,0.1932740626207963
upper west side north-upper west side south,5,0.13227513227513227,0.6184770003865481
upper west side north-upper west side south,6,0.3968253968253968,1.0436799381522999
upper west side north-upper west side south,7,2.579365079365079,3.1696946269810593
upper west side north-upper west side south,8,6.67989417989418,4.4839582528024735
upper west side north-upper west side south,9,5.886243386243386,6.030150753768844
upper west side north-upper west side south,10,6.746031746031746,5.952841128720525
upper west side north-upper west side south,11,6.67989417989418,6.880556629300348
upper west side north-upper west side south,12,9.788359788359788,7.614998067259374
upper west side north-upper west side south,13,6.878306878306878,6.957866254348666
upper west side north-upper west side south,14,6.746031746031746,7.6923076923076925
upper west side north-upper west side south,15,8.333333333333332,9.122535755701584
upper west side north-upper west side south,16,6.746031746031746,9.161190568225743
upper west side north-upper west side south,17,9.193121693121693,8.349439505218399
upper west side north-upper west side south,18,8.994708994708994,8.078855817549286
upper west side north-upper west side south,19,5.224867724867725,5.566293003478933
upper west side north-upper west side south,20,3.902116402116402,2.8604561267877853
upper west side north-upper west side south,21,2.2486772486772484,2.0873598763045997
upper west side north-upper west side south,22,1.7195767195767195,1.3915732508697332
upper west side north-upper west side south,23,0.7275132275132274,0.9663703131039814
lenox hill west-upper east side south,0,0.20107238605898123,0.6443298969072164
lenox hill west-upper east side south,1,0.06702412868632708,0.4725085910652921
lenox hill west-upper east side south,2,0.0,0.12886597938144329
lenox hill west-upper east side south,3,0.0,0.1718213058419244
lenox hill west-upper east side south,4,0.0,0.12886597938144329
lenox hill west-upper east side south,5,0.2680965147453083,0.1718213058419244
lenox hill west-upper east side south,6,0.6032171581769437,1.0738831615120275
lenox hill west-upper east side south,7,5.02680965147453,3.1357388316151202
lenox hill west-upper east side south,8,5.495978552278821,5.4553264604811
lenox hill west-upper east side south,9,5.630026809651475,5.5841924398625435
lenox hill west-upper east side south,10,8.176943699731904,6.872852233676976
lenox hill west-upper east side south,11,7.171581769436998,7.860824742268041
lenox hill west-upper east side south,12,8.378016085790884,9.02061855670103
lenox hill west-upper east side south,13,8.512064343163539,7.345360824742269
lenox hill west-upper east side south,14,7.7077747989276135,9.3213058419244
lenox hill west-upper east side south,15,6.568364611260054,7.731958762886598
lenox hill west-upper east side south,16,7.30563002680965,6.829896907216495
lenox hill west-upper east side south,17,7.57372654155496,6.400343642611683
lenox hill west-upper east side south,18,7.171581769436998,7.345360824742269
lenox hill west-upper east side south,19,5.227882037533512,4.939862542955327
lenox hill west-upper east side south,20,3.6193029490616624,3.178694158075601
lenox hill west-upper east side south,21,2.949061662198391,2.9209621993127146
lenox hill west-upper east side south,22,1.675603217158177,2.5773195876288657
lenox hill west-upper east side south,23,0.6702412868632708,0.6872852233676976
upper east side north-lincoln square east,0,0.06711409395973154,0.4511278195488722
upper east side north-lincoln square east,1,0.0,0.20050125313283207
upper east side north-lincoln square east,2,0.1342281879194631,0.05012531328320802
upper east side north-lincoln square east,3,0.0,0.0
upper east side north-lincoln square east,4,0.0,0.05012531328320802
